Niveau;Matiere;Notion;Type_jeu;Fichier_html;Statut
CE1, CE2;EMC;Les symboles, valeurs et principes de la Republique;association;emc/les-symboles-valeurs-et-principes-de-la-republique.html;à faire
CM1, CM2;EMC;La citoyennete;quiz;emc/la-citoyennete.html;à faire
CM1, CM2;EMC;La democratie : pourquoi, comment ?;quiz;emc/la-democratie-pourquoi-comment.html;à faire
CM1, CM2;EMC;Les institutions;quiz;emc/les-institutions.html;à faire
CM1, CM2;EMC;Civisme et situations de danger;quiz;emc/civisme-et-situations-de-danger.html;à faire
CM1, CM2;EMC;L'usage du numerique et des reseaux sociaux;quiz;emc/l-usage-du-numerique-et-des-reseaux-sociaux.html;à faire
CM1, CM2;EMC;La politesse et les incivilites;vrai-faux;emc/la-politesse-et-les-incivilites.html;à faire
CM1, CM2;EMC;La sobriete numerique;quiz;emc/la-sobriete-numerique.html;à faire
CM1, CM2;EMC;Le civisme, qu'est-ce que c'est ?;quiz;emc/le-civisme-qu-est-ce-que-c-est.html;à faire
CM1, CM2;EMC;S'informer de maniere rigoureuse;quiz;emc/s-informer-de-maniere-rigoureuse.html;à faire
CM1, CM2;EMC;Le fondement de la loi et les grandes declarations des droits;quiz;emc/le-fondement-de-la-loi-et-les-grandes-declarations-des-droits.html;à faire
CM1, CM2;EMC;Les droits et les devoirs;quiz;emc/les-droits-et-les-devoirs.html;à faire
CM1, CM2;EMC;L'egalite et la dignite;quiz;emc/l-egalite-et-la-dignite.html;à faire
CM1, CM2;EMC;L'empathie, moteur de la fraternite;quiz;emc/l-empathie-moteur-de-la-fraternite.html;à faire
CM1, CM2;EMC;La fraternite, valeur de la Republique francaise;quiz;emc/la-fraternite-valeur-de-la-republique-francaise.html;à faire
CM1, CM2;EMC;Les emotions et les sentiments;quiz;emc/les-emotions-et-les-sentiments.html;à faire
CM1, CM2;EMC;Discussion et debat;quiz;emc/discussion-et-debat.html;à faire
CM1, CM2;EMC;L'interet general;quiz;emc/l-interet-general.html;à faire
CM1, CM2;EMC;La vie collective et le respect des regles;quiz;emc/la-vie-collective-et-le-respect-des-regles.html;à faire
CM1, CM2;EMC;Les regles de la cooperation;quiz;emc/les-regles-de-la-cooperation.html;à faire
CM1, CM2;EMC;Nuancer son point de vue en tenant compte du point de vue des autres;quiz;emc/nuancer-son-point-de-vue-en-tenant-compte-du-point-de-vue-des-autres.html;à faire
CM1, CM2;EMC;S'engager dans un projet collectif;quiz;emc/s-engager-dans-un-projet-collectif.html;à faire
CM1, CM2;EMC;Les symboles et valeurs de la Republique francaise et de l'Union europeenne;association;emc/les-symboles-et-valeurs-de-la-republique-francaise-et-de-l-union-europeenne.html;à faire
CM1, CM2;EMC;La laicite;quiz;emc/la-laicite.html;à faire
CM1, CM2;EMC;Discriminations et tolerance;quiz;emc/discriminations-et-tolerance.html;à faire
CM1, CM2;EMC;Le respect au travers du langage et de l'attitude;vrai-faux;emc/le-respect-au-travers-du-langage-et-de-l-attitude.html;à faire
CM1, CM2;EMC;Respecter des engagements et apprendre a porter secours;quiz;emc/respecter-des-engagements-et-apprendre-a-porter-secours.html;à faire
CM1, CM2;EMC;Respecter les autres;vrai-faux;emc/respecter-les-autres.html;à faire
CP;EMC;L'empathie;quiz;emc/l-empathie.html;à faire
CP;EMC;La confiance en soi;quiz;emc/la-confiance-en-soi.html;à faire
CP;EMC;Les emotions;quiz;emc/les-emotions.html;fait
CP;EMC;Developper son autonomie;quiz;emc/developper-son-autonomie.html;à faire
CP;EMC;Les symboles de la Republique francaise;association;emc/les-symboles-de-la-republique-francaise.html;à faire
CP;EMC;Integrite et intimite;quiz;emc/integrite-et-intimite.html;à faire
CP;EMC;Les regles d'hygiene elementaires;quiz;emc/les-regles-d-hygiene-elementaires.html;à faire
CP;EMC;Les droits de l'enfant;quiz;emc/les-droits-de-l-enfant.html;à faire
CP;EMC;Les regles de l'ecole;quiz;emc/les-regles-de-l-ecole.html;à faire
CP;EMC;Respecter l'environnement;vrai-faux;emc/respecter-l-environnement.html;à faire
CP;EMC;Respecter les adultes de l'ecole;vrai-faux;emc/respecter-les-adultes-de-l-ecole.html;à faire
CP;EMC;Respecter les biens collectifs;vrai-faux;emc/respecter-les-biens-collectifs.html;à faire
CP;EMC;Risques et dangers de l'environnement immediat;quiz;emc/risques-et-dangers-de-l-environnement-immediat.html;à faire
Premiere;EMC;Les differentes formes de defiance vis a vis de la societe;quiz;emc/les-differentes-formes-de-defiance-vis-a-vis-de-la-societe.html;à faire
Premiere;EMC;Les fragilites du lien social liees aux transformations economiques;quiz;emc/les-fragilites-du-lien-social-liees-aux-transformations-economiques.html;à faire
Premiere;EMC;Les fragilites du lien social liees aux transformations sociales;quiz;emc/les-fragilites-du-lien-social-liees-aux-transformations-sociales.html;à faire
Premiere;EMC;Nouvelles formes d'expression de violence et de delinquance;quiz;emc/nouvelles-formes-d-expression-de-violence-et-de-delinquance.html;à faire
Premiere;EMC;Repli sur soi et communautarisme;quiz;emc/repli-sur-soi-et-communautarisme.html;à faire
Premiere;EMC;Etendre les droits, etendre les responsabilites;quiz;emc/etendre-les-droits-etendre-les-responsabilites.html;à faire
Premiere;EMC;Les nouvelles causes federatrices;quiz;emc/les-nouvelles-causes-federatrices.html;à faire
Premiere;EMC;Les nouvelles formes d'economie participative et collaborative;quiz;emc/les-nouvelles-formes-d-economie-participative-et-collaborative.html;à faire
Premiere;EMC;Les politiques publiques en faveur de l'egalite et de la citoyennete;quiz;emc/les-politiques-publiques-en-faveur-de-l-egalite-et-de-la-citoyennete.html;à faire
Premiere;EMC;Nouvelles solidarites et nouveaux liens sociaux;quiz;emc/nouvelles-solidarites-et-nouveaux-liens-sociaux.html;à faire
Premiere;EMC;Promouvoir l'egalite hommes-femmes;quiz;emc/promouvoir-l-egalite-hommes-femmes.html;à faire
Seconde;EMC;L'Etat de droit : le fruit d'une longue evolution;quiz;emc/l-etat-de-droit-le-fruit-d-une-longue-evolution.html;à faire
Seconde;EMC;La laicite en France;quiz;emc/la-laicite-en-france.html;à faire
Seconde;EMC;Libertes fondamentales et ordre public;quiz;emc/libertes-fondamentales-et-ordre-public.html;à faire
Seconde;EMC;Qu'est-ce que l'Etat de droit ?;quiz;emc/qu-est-ce-que-l-etat-de-droit.html;à faire
Seconde;EMC;Comment reguler les reseaux sociaux ?;quiz;emc/comment-reguler-les-reseaux-sociaux.html;à faire
Seconde;EMC;La liberte d'expression;quiz;emc/la-liberte-d-expression.html;à faire
Seconde;EMC;La liberte de la presse;quiz;emc/la-liberte-de-la-presse.html;à faire
Seconde;EMC;Droits environnementaux dans un contexte de transition;quiz;emc/droits-environnementaux-dans-un-contexte-de-transition.html;à faire
Seconde;EMC;Quelle protection et quels droits pour les animaux ?;quiz;emc/quelle-protection-et-quels-droits-pour-les-animaux.html;à faire
Seconde;EMC;S'engager en faveur d'une democratie environnementale;quiz;emc/s-engager-en-faveur-d-une-democratie-environnementale.html;à faire
Terminale;EMC;Conscience democratique et relations internationales;quiz;emc/conscience-democratique-et-relations-internationales.html;à faire
Terminale;EMC;La construction europeenne et la democratie;quiz;emc/la-construction-europeenne-et-la-democratie.html;à faire
Terminale;EMC;La protection des democraties : les enjeux de securite;quiz;emc/la-protection-des-democraties-les-enjeux-de-securite.html;à faire
Terminale;EMC;Le modele democratique en question : exemplarite et transparence;quiz;emc/le-modele-democratique-en-question-exemplarite-et-transparence.html;à faire
Terminale;EMC;Nouvelles aspirations democratiques;quiz;emc/nouvelles-aspirations-democratiques.html;à faire
Terminale;EMC;Contestation de la democratie et transformations des regimes;quiz;emc/contestation-de-la-democratie-et-transformations-des-regimes.html;à faire
Terminale;EMC;Faire vivre le debat dans une democratie;quiz;emc/faire-vivre-le-debat-dans-une-democratie.html;à faire
Terminale;EMC;Histoire de la democratie;quiz;emc/histoire-de-la-democratie.html;à faire
Terminale;EMC;La democratie et le peuple souverain;quiz;emc/la-democratie-et-le-peuple-souverain.html;à faire
Terminale;EMC;Laicite et democratie;quiz;emc/laicite-et-democratie.html;à faire
Terminale;EMC;Les elections, outils de la democratie;quiz;emc/les-elections-outils-de-la-democratie.html;à faire
Terminale;EMC;S'engager dans la democratie au XXIe siecle;quiz;emc/s-engager-dans-la-democratie-au-xxie-siecle.html;à faire
3e, 4e, 5e, 6e;Espagnol;La negation;lacunes;espagnol/la-negation.html;à faire
3e, 4e, 5e, 6e;Espagnol;La proposition subordonnee completive;lacunes;espagnol/la-proposition-subordonnee-completive.html;à faire
3e, 4e, 5e, 6e;Espagnol;La proposition subordonnee relative;lacunes;espagnol/la-proposition-subordonnee-relative.html;à faire
3e, 4e, 5e, 6e;Espagnol;Les questions;construction;espagnol/les-questions.html;à faire
3e, 4e, 5e, 6e;Espagnol;Genre et nombre;lacunes;espagnol/genre-et-nombre.html;à faire
3e, 4e, 5e, 6e;Espagnol;L'apocope;lacunes;espagnol/l-apocope.html;à faire
3e, 4e, 5e, 6e;Espagnol;La comparaison;lacunes;espagnol/la-comparaison.html;à faire
3e, 4e, 5e, 6e;Espagnol;Le superlatif;lacunes;espagnol/le-superlatif.html;à faire
3e, 4e, 5e, 6e;Espagnol;Les adjectifs;lacunes;espagnol/les-adjectifs.html;à faire
3e, 4e, 5e, 6e;Espagnol;Les articles;lacunes;espagnol/les-articles.html;à faire
3e, 4e, 5e, 6e;Espagnol;Les demonstratifs;lacunes;espagnol/les-demonstratifs.html;à faire
3e, 4e, 5e, 6e;Espagnol;Les indefinis;lacunes;espagnol/les-indefinis.html;à faire
3e, 4e, 5e, 6e;Espagnol;Les possessifs;lacunes;espagnol/les-possessifs.html;à faire
3e, 4e, 5e, 6e;Espagnol;Les pronoms personnels complements;lacunes;espagnol/les-pronoms-personnels-complements.html;à faire
3e, 4e, 5e, 6e;Espagnol;Les pronoms personnels sujets;lacunes;espagnol/les-pronoms-personnels-sujets.html;à faire
3e, 4e, 5e, 6e;Espagnol;Les pronoms relatifs;lacunes;espagnol/les-pronoms-relatifs.html;à faire
3e, 4e, 5e, 6e;Espagnol;L'auxiliaire haber;lacunes;espagnol/l-auxiliaire-haber.html;à faire
3e, 4e, 5e, 6e;Espagnol;L'habitude;lacunes;espagnol/l-habitude.html;à faire
3e, 4e, 5e, 6e;Espagnol;L'obligation;lacunes;espagnol/l-obligation.html;à faire
3e, 4e, 5e, 6e;Espagnol;La probabilite;lacunes;espagnol/la-probabilite.html;à faire
3e, 4e, 5e, 6e;Espagnol;Le conseil;lacunes;espagnol/le-conseil.html;à faire
3e, 4e, 5e, 6e;Espagnol;Le gerondif;lacunes;espagnol/le-gerondif.html;à faire
3e, 4e, 5e, 6e;Espagnol;Le participe passe;lacunes;espagnol/le-participe-passe.html;à faire
3e, 4e, 5e, 6e;Espagnol;Les verbes a affaiblissement;conjugaison;espagnol/les-verbes-a-affaiblissement.html;à faire
3e, 4e, 5e, 6e;Espagnol;Les verbes a diphtongue;conjugaison;espagnol/les-verbes-a-diphtongue.html;à faire
3e, 4e, 5e, 6e;Espagnol;Les verbes du type Gustar;lacunes;espagnol/les-verbes-du-type-gustar.html;à faire
3e, 4e, 5e, 6e;Espagnol;Les verbes pronominaux;lacunes;espagnol/les-verbes-pronominaux.html;à faire
3e, 4e, 5e, 6e;Espagnol;Ser et estar;lacunes;espagnol/ser-et-estar.html;à faire
3e, 4e, 5e, 6e;Espagnol;L'imparfait;conjugaison;espagnol/l-imparfait.html;à faire
3e, 4e, 5e, 6e;Espagnol;Le futur;conjugaison;espagnol/le-futur.html;à faire
3e, 4e, 5e, 6e;Espagnol;Le passe compose;conjugaison;espagnol/le-passe-compose.html;à faire
3e, 4e, 5e, 6e;Espagnol;Le passe simple;conjugaison;espagnol/le-passe-simple.html;à faire
3e, 4e, 5e, 6e;Espagnol;Le present de l'indicatif;conjugaison;espagnol/le-present-de-l-indicatif.html;à faire
3e, 4e, 5e, 6e;Espagnol;Le subjonctif present;conjugaison;espagnol/le-subjonctif-present.html;à faire
3e, 4e, 5e, 6e;Espagnol;Contes et legendes du monde hispanique;quiz;espagnol/contes-et-legendes-du-monde-hispanique.html;à faire
3e, 4e, 5e, 6e;Espagnol;Des villes en Espagne et en Amerique latine;carte;espagnol/des-villes-en-espagne-et-en-amerique-latine.html;à faire
3e, 4e, 5e, 6e;Espagnol;L'action humanitaire;quiz;espagnol/l-action-humanitaire.html;à faire
3e, 4e, 5e, 6e;Espagnol;L'Amerique latine;quiz;espagnol/l-amerique-latine.html;à faire
3e, 4e, 5e, 6e;Espagnol;L'environnement;flashcard;espagnol/l-environnement.html;à faire
3e, 4e, 5e, 6e;Espagnol;L'Espagne;quiz;espagnol/l-espagne.html;à faire
3e, 4e, 5e, 6e;Espagnol;L'espagnol dans le monde;quiz;espagnol/l-espagnol-dans-le-monde.html;à faire
3e, 4e, 5e, 6e;Espagnol;La famille et la maison;memory;espagnol/la-famille-et-la-maison.html;à faire
3e, 4e, 5e, 6e;Espagnol;La gastronomie;memory;espagnol/la-gastronomie.html;à faire
3e, 4e, 5e, 6e;Espagnol;La ville et la campagne;memory;espagnol/la-ville-et-la-campagne.html;à faire
3e, 4e, 5e, 6e;Espagnol;Le corps et les vetements;memory;espagnol/le-corps-et-les-vetements.html;à faire
3e, 4e, 5e, 6e;Espagnol;Le mode de vie;flashcard;espagnol/le-mode-de-vie.html;à faire
3e, 4e, 5e, 6e;Espagnol;Le monde professionnel;memory;espagnol/le-monde-professionnel.html;à faire
3e, 4e, 5e, 6e;Espagnol;Le monde scolaire;memory;espagnol/le-monde-scolaire.html;à faire
3e, 4e, 5e, 6e;Espagnol;Le temps et les saisons;memory;espagnol/le-temps-et-les-saisons.html;à faire
3e, 4e, 5e, 6e;Espagnol;Les couleurs;memory;espagnol/les-couleurs.html;à faire
3e, 4e, 5e, 6e;Espagnol;Les fetes, celebrations et rites;quiz;espagnol/les-fetes-celebrations-et-rites.html;à faire
3e, 4e, 5e, 6e;Espagnol;Les medias;quiz;espagnol/les-medias.html;à faire
3e, 4e, 5e, 6e;Espagnol;Les paysages et monuments celebres;quiz;espagnol/les-paysages-et-monuments-celebres.html;à faire
3e, 4e, 5e, 6e;Espagnol;Les relations avec les amis;flashcard;espagnol/les-relations-avec-les-amis.html;à faire
3e, 4e, 5e, 6e;Espagnol;Les sciences et la science-fiction;quiz;espagnol/les-sciences-et-la-science-fiction.html;à faire
3e, 4e, 5e, 6e;Espagnol;Les sports et les loisirs;memory;espagnol/les-sports-et-les-loisirs.html;à faire
3e, 4e, 5e, 6e;Espagnol;Les vacances et les voyages;flashcard;espagnol/les-vacances-et-les-voyages.html;à faire
3e, 4e, 5e, 6e;Espagnol;Se presenter;flashcard;espagnol/se-presenter.html;à faire
Lycee;Espagnol;Ameliorer l'ecrit et l'oral;quiz;espagnol/ameliorer-l-ecrit-et-l-oral.html;à faire
Lycee;Espagnol;Art et pouvoir;quiz;espagnol/art-et-pouvoir.html;à faire
Lycee;Espagnol;Citoyennete et mondes virtuels;quiz;espagnol/citoyennete-et-mondes-virtuels.html;à faire
Lycee;Espagnol;Comparatifs et superlatifs;lacunes;espagnol/comparatifs-et-superlatifs.html;à faire
Lycee;Espagnol;Conseils et methodologie;quiz;espagnol/conseils-et-methodologie.html;à faire
Lycee;Espagnol;Construction des verbes du type Gustar;lacunes;espagnol/construction-des-verbes-du-type-gustar.html;à faire
Lycee;Espagnol;Diversite et inclusion;quiz;espagnol/diversite-et-inclusion.html;à faire
Lycee;Espagnol;Espace prive et espace public;quiz;espagnol/espace-prive-et-espace-public.html;à faire
Lycee;Espagnol;Fictions et realite;quiz;espagnol/fictions-et-realite.html;à faire
Lycee;Espagnol;Identites et echanges;quiz;espagnol/identites-et-echanges.html;à faire
Lycee;Espagnol;Innovations scientifiques et responsabilite;quiz;espagnol/innovations-scientifiques-et-responsabilite.html;à faire
Lycee;Espagnol;L'expression de l'heure;lacunes;espagnol/l-expression-de-l-heure.html;à faire
Lycee;Espagnol;L'expression de la simultaneite;lacunes;espagnol/l-expression-de-la-simultaneite.html;à faire
Lycee;Espagnol;La traduction de devenir;quiz;espagnol/la-traduction-de-devenir.html;à faire
Lycee;Espagnol;Le futur;conjugaison;espagnol/le-futur.html;à faire
Lycee;Espagnol;Le passe compose;conjugaison;espagnol/le-passe-compose.html;à faire
Lycee;Espagnol;Le passe simple;conjugaison;espagnol/le-passe-simple.html;à faire
Lycee;Espagnol;Le present de l'indicatif;conjugaison;espagnol/le-present-de-l-indicatif.html;à faire
Lycee;Espagnol;Le present du subjonctif;conjugaison;espagnol/le-present-du-subjonctif.html;à faire
Lycee;Espagnol;Le present progressif;lacunes;espagnol/le-present-progressif.html;à faire
Lycee;Espagnol;Les formes impersonnelles;lacunes;espagnol/les-formes-impersonnelles.html;à faire
Lycee;Espagnol;Les possessifs, les demonstratifs;lacunes;espagnol/les-possessifs-les-demonstratifs.html;à faire
Lycee;Espagnol;Les prepositions de lieu;lacunes;espagnol/les-prepositions-de-lieu.html;à faire
Lycee;Espagnol;Methodologie;quiz;espagnol/methodologie.html;à faire
Lycee;Espagnol;Notions d'habitude et d'obligation;lacunes;espagnol/notions-d-habitude-et-d-obligation.html;à faire
Lycee;Espagnol;Por ou para;lacunes;espagnol/por-ou-para.html;à faire
Lycee;Espagnol;Quelques erreurs frequentes a eviter;quiz;espagnol/quelques-erreurs-frequentes-a-eviter.html;à faire
Lycee;Espagnol;Territoire et memoire;quiz;espagnol/territoire-et-memoire.html;à faire
Lycee;Espagnol;Les questions;construction;espagnol/les-questions.html;à faire
Lycee;Espagnol;La negation et la tournure restrictive no...sino;lacunes;espagnol/la-negation-et-la-tournure-restrictive-no-sino.html;à faire
Lycee;Espagnol;La proposition subordonnee relative;lacunes;espagnol/la-proposition-subordonnee-relative.html;à faire
Lycee;Espagnol;La proposition subordonnee completive;lacunes;espagnol/la-proposition-subordonnee-completive.html;à faire
Lycee;Espagnol;Genre et nombre;lacunes;espagnol/genre-et-nombre.html;à faire
Lycee;Espagnol;Les articles;lacunes;espagnol/les-articles.html;à faire
Lycee;Espagnol;Les adjectifs;lacunes;espagnol/les-adjectifs.html;à faire
Lycee;Espagnol;Les pronoms personnels sujets;lacunes;espagnol/les-pronoms-personnels-sujets.html;à faire
Lycee;Espagnol;Les pronoms personnels complements;lacunes;espagnol/les-pronoms-personnels-complements.html;à faire
